===============================================================================
Id,AMZN,len,datetime,open,high,low,close,volume,openinterest,adjclose,,len,datetime,open,high,low,close,volume,openinterest,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,AMZN,
707,AMZN,707,2013-10-23 23:59:59.999989,330.84,331.72,324.06,326.76,2818200.0,0.0,326.76001,,707,2013-10-23 23:59:59.999989,330.84,331.72,324.06,326.76,2818200.0,0.0,SmaCross,707,735164.9999999999,Broker,707,9669.290000000003,9996.050000000003,BuySell,707,,,BuySell,707,,,DataTrades,707,,
708,AMZN,708,2013-10-24 23:59:59.999989,329.63,332.65,326.75,332.21,5884700.0,0.0,332.209991,,708,2013-10-24 23:59:59.999989,329.63,332.65,326.75,332.21,5884700.0,0.0,SmaCross,708,735165.9999999999,Broker,708,9669.290000000003,10001.500000000002,BuySell,708,,,BuySell,708,,,DataTrades,708,,
709,AMZN,709,2013-10-25 23:59:59.999989,358.6,368.4,352.62,363.39,12036800.0,0.0,363.390015,,709,2013-10-25 23:59:59.999989,358.6,368.4,352.62,363.39,12036800.0,0.0,SmaCross,709,735166.9999999999,Broker,709,9669.290000000003,10032.680000000002,BuySell,709,,,BuySell,709,,,DataTrades,709,,
710,AMZN,710,2013-10-28 23:59:59.999989,359.92,362.75,357.2,358.16,3635800.0,0.0,358.160004,,710,2013-10-28 23:59:59.999989,359.92,362.75,357.2,358.16,3635800.0,0.0,SmaCross,710,735169.9999999999,Broker,710,9669.290000000003,10027.450000000003,BuySell,710,,,BuySell,710,,,DataTrades,710,,
711,AMZN,711,2013-10-29 23:59:59.999989,358.96,362.89,356.29,362.7,2185400.0,0.0,362.700012,,711,2013-10-29 23:59:59.999989,358.96,362.89,356.29,362.7,2185400.0,0.0,SmaCross,711,735170.9999999999,Broker,711,9669.290000000003,10031.990000000003,BuySell,711,,,BuySell,711,,,DataTrades,711,,
712,AMZN,712,2013-10-30 23:59:59.999989,362.62,365.0,358.65,361.08,4502200.0,0.0,361.079987,,712,2013-10-30 23:59:59.999989,362.62,365.0,358.65,361.08,4502200.0,0.0,SmaCross,712,735171.9999999999,Broker,712,9669.290000000003,10030.370000000003,BuySell,712,,,BuySell,712,,,DataTrades,712,,
713,AMZN,713,2013-10-31 23:59:59.999989,361.73,366.0,359.0,364.03,2466800.0,0.0,364.029999,,713,2013-10-31 23:59:59.999989,361.73,366.0,359.0,364.03,2466800.0,0.0,SmaCross,713,735172.9999999999,Broker,713,9669.290000000003,10033.320000000003,BuySell,713,,,BuySell,713,,,DataTrades,713,,
714,AMZN,714,2013-11-01 23:59:59.999989,365.63,365.77,356.1,359.0,3331000.0,0.0,359.0,,714,2013-11-01 23:59:59.999989,365.63,365.77,356.1,359.0,3331000.0,0.0,SmaCross,714,735173.9999999999,Broker,714,9669.290000000003,10028.290000000003,BuySell,714,,,BuySell,714,,,DataTrades,714,,
715,AMZN,715,2013-11-04 23:59:59.999989,360.12,361.0,354.4,358.74,1938400.0,0.0,358.73999,,715,2013-11-04 23:59:59.999989,360.12,361.0,354.4,358.74,1938400.0,0.0,SmaCross,715,735176.9999999999,Broker,715,9669.290000000003,10028.030000000002,BuySell,715,,,BuySell,715,,,DataTrades,715,,
716,AMZN,716,2013-11-05 23:59:59.999989,356.78,360.17,354.84,358.89,2007100.0,0.0,358.890015,,716,2013-11-05 23:59:59.999989,356.78,360.17,354.84,358.89,2007100.0,0.0,SmaCross,716,735177.9999999999,Broker,716,9669.290000000003,10028.180000000002,BuySell,716,,,BuySell,716,,,DataTrades,716,,
717,AMZN,717,2013-11-06 23:59:59.999989,360.45,362.87,354.5,356.18,2282300.0,0.0,356.179993,,717,2013-11-06 23:59:59.999989,360.45,362.87,354.5,356.18,2282300.0,0.0,SmaCross,717,735178.9999999999,Broker,717,9669.290000000003,10025.470000000003,BuySell,717,,,BuySell,717,,,DataTrades,717,,
718,AMZN,718,2013-11-07 23:59:59.999989,355.86,357.9,341.88,343.56,4246300.0,0.0,343.559998,,718,2013-11-07 23:59:59.999989,355.86,357.9,341.88,343.56,4246300.0,0.0,SmaCross,718,735179.9999999999,Broker,718,9669.290000000003,10012.850000000002,BuySell,718,,,BuySell,718,,,DataTrades,718,,
719,AMZN,719,2013-11-08 23:59:59.999989,345.95,351.05,344.04,350.31,2656900.0,0.0,350.309998,,719,2013-11-08 23:59:59.999989,345.95,351.05,344.04,350.31,2656900.0,0.0,SmaCross,719,735180.9999999999,Broker,719,9669.290000000003,10019.600000000002,BuySell,719,,,BuySell,719,,,DataTrades,719,,
720,AMZN,720,2013-11-11 23:59:59.999989,350.59,355.37,348.06,354.38,2261700.0,0.0,354.380005,,720,2013-11-11 23:59:59.999989,350.59,355.37,348.06,354.38,2261700.0,0.0,SmaCross,720,735183.9999999999,Broker,720,9669.290000000003,10023.670000000002,BuySell,720,,,BuySell,720,,,DataTrades,720,,
721,AMZN,721,2013-11-12 23:59:59.999989,352.99,355.48,347.28,349.53,2343100.0,0.0,349.529999,,721,2013-11-12 23:59:59.999989,352.99,355.48,347.28,349.53,2343100.0,0.0,SmaCross,721,735184.9999999999,Broker,721,9669.290000000003,10018.820000000003,BuySell,721,,,BuySell,721,,,DataTrades,721,,
722,AMZN,722,2013-11-13 23:59:59.999989,347.4,356.22,345.68,356.22,2773300.0,0.0,356.220001,,722,2013-11-13 23:59:59.999989,347.4,356.22,345.68,356.22,2773300.0,0.0,SmaCross,722,735185.9999999999,Broker,722,9669.290000000003,10025.510000000002,BuySell,722,,,BuySell,722,,,DataTrades,722,,
723,AMZN,723,2013-11-14 23:59:59.999989,357.39,368.94,356.43,367.4,4159800.0,0.0,367.399994,,723,2013-11-14 23:59:59.999989,357.39,368.94,356.43,367.4,4159800.0,0.0,SmaCross,723,735186.9999999999,Broker,723,9669.290000000003,10036.690000000002,BuySell,723,,,BuySell,723,,,DataTrades,723,,
724,AMZN,724,2013-11-15 23:59:59.999989,367.63,372.9,365.55,369.17,4491600.0,0.0,369.170013,,724,2013-11-15 23:59:59.999989,367.63,372.9,365.55,369.17,4491600.0,0.0,SmaCross,724,735187.9999999999,Broker,724,9669.290000000003,10038.460000000003,BuySell,724,,,BuySell,724,,,DataTrades,724,,
725,AMZN,725,2013-11-18 23:59:59.999989,370.28,373.49,364.67,366.18,2737400.0,0.0,366.179993,,725,2013-11-18 23:59:59.999989,370.28,373.49,364.67,366.18,2737400.0,0.0,SmaCross,725,735190.9999999999,Broker,725,9669.290000000003,10035.470000000003,BuySell,725,,,BuySell,725,,,DataTrades,725,,
726,AMZN,726,2013-11-19 23:59:59.999989,365.82,368.78,362.5,364.94,1904800.0,0.0,364.940002,,726,2013-11-19 23:59:59.999989,365.82,368.78,362.5,364.94,1904800.0,0.0,SmaCross,726,735191.9999999999,Broker,726,9669.290000000003,10034.230000000003,BuySell,726,,,BuySell,726,,,DataTrades,726,,
727,AMZN,727,2013-11-20 23:59:59.999989,367.56,367.56,360.45,362.57,1771500.0,0.0,362.570007,,727,2013-11-20 23:59:59.999989,367.56,367.56,360.45,362.57,1771500.0,0.0,SmaCross,727,735192.9999999999,Broker,727,9669.290000000003,10031.860000000002,BuySell,727,,,BuySell,727,,,DataTrades,727,,
728,AMZN,728,2013-11-21 23:59:59.999989,364.05,369.25,363.3,368.92,1964600.0,0.0,368.920013,,728,2013-11-21 23:59:59.999989,364.05,369.25,363.3,368.92,1964600.0,0.0,SmaCross,728,735193.9999999999,Broker,728,9669.290000000003,10038.210000000003,BuySell,728,,,BuySell,728,,,DataTrades,728,,
729,AMZN,729,2013-11-22 23:59:59.999989,370.0,374.5,366.31,372.31,2965500.0,0.0,372.309998,,729,2013-11-22 23:59:59.999989,370.0,374.5,366.31,372.31,2965500.0,0.0,SmaCross,729,735194.9999999999,Broker,729,9669.290000000003,10041.600000000002,BuySell,729,,,BuySell,729,,,DataTrades,729,,
730,AMZN,730,2013-11-25 23:59:59.999989,373.82,377.79,373.18,376.64,2972300.0,0.0,376.640015,,730,2013-11-25 23:59:59.999989,373.82,377.79,373.18,376.64,2972300.0,0.0,SmaCross,730,735197.9999999999,Broker,730,9669.290000000003,10045.930000000002,BuySell,730,,,BuySell,730,,,DataTrades,730,,
731,AMZN,731,2013-11-26 23:59:59.999989,377.61,382.5,374.82,381.37,2724400.0,0.0,381.369995,,731,2013-11-26 23:59:59.999989,377.61,382.5,374.82,381.37,2724400.0,0.0,SmaCross,731,735198.9999999999,Broker,731,9669.290000000003,10050.660000000003,BuySell,731,,,BuySell,731,,,DataTrades,731,,
732,AMZN,732,2013-11-27 23:59:59.999989,383.5,387.0,382.61,386.71,2269700.0,0.0,386.709991,,732,2013-11-27 23:59:59.999989,383.5,387.0,382.61,386.71,2269700.0,0.0,SmaCross,732,735199.9999999999,Broker,732,9669.290000000003,10056.000000000002,BuySell,732,,,BuySell,732,,,DataTrades,732,,
733,AMZN,733,2013-11-29 23:59:59.999989,389.1,394.1,388.62,393.62,2406000.0,0.0,393.619995,,733,2013-11-29 23:59:59.999989,389.1,394.1,388.62,393.62,2406000.0,0.0,SmaCross,733,735201.9999999999,Broker,733,9669.290000000003,10062.910000000003,BuySell,733,,,BuySell,733,,,DataTrades,733,,
734,AMZN,734,2013-12-02 23:59:59.999989,399.0,399.0,389.1,392.3,4714000.0,0.0,392.299988,,734,2013-12-02 23:59:59.999989,399.0,399.0,389.1,392.3,4714000.0,0.0,SmaCross,734,735204.9999999999,Broker,734,9669.290000000003,10061.590000000002,BuySell,734,,,BuySell,734,,,DataTrades,734,,
735,AMZN,735,2013-12-03 23:59:59.999989,390.11,390.95,383.1,384.66,3702900.0,0.0,384.660004,,735,2013-12-03 23:59:59.999989,390.11,390.95,383.1,384.66,3702900.0,0.0,SmaCross,735,735205.9999999999,Broker,735,9669.290000000003,10053.950000000003,BuySell,735,,,BuySell,735,,,DataTrades,735,,
736,AMZN,736,2013-12-04 23:59:59.999989,383.5,389.69,381.49,385.96,2355300.0,0.0,385.959991,,736,2013-12-04 23:59:59.999989,383.5,389.69,381.49,385.96,2355300.0,0.0,SmaCross,736,735206.9999999999,Broker,736,9669.290000000003,10055.250000000002,BuySell,736,,,BuySell,736,,,DataTrades,736,,
737,AMZN,737,2013-12-05 23:59:59.999989,386.65,386.65,381.37,384.49,1906500.0,0.0,384.48999,,737,2013-12-05 23:59:59.999989,386.65,386.65,381.37,384.49,1906500.0,0.0,SmaCross,737,735207.9999999999,Broker,737,9669.290000000003,10053.780000000002,BuySell,737,,,BuySell,737,,,DataTrades,737,,
738,AMZN,738,2013-12-06 23:59:59.999989,388.35,388.35,383.83,386.95,1984700.0,0.0,386.950012,,738,2013-12-06 23:59:59.999989,388.35,388.35,383.83,386.95,1984700.0,0.0,SmaCross,738,735208.9999999999,Broker,738,9669.290000000003,10056.240000000003,BuySell,738,,,BuySell,738,,,DataTrades,738,,
739,AMZN,739,2013-12-09 23:59:59.999989,388.11,388.21,382.57,384.89,2761800.0,0.0,384.890015,,739,2013-12-09 23:59:59.999989,388.11,388.21,382.57,384.89,2761800.0,0.0,SmaCross,739,735211.9999999999,Broker,739,9669.290000000003,10054.180000000002,BuySell,739,,,BuySell,739,,,DataTrades,739,,
740,AMZN,740,2013-12-10 23:59:59.999989,383.74,389.06,383.02,387.78,2736800.0,0.0,387.779999,,740,2013-12-10 23:59:59.999989,383.74,389.06,383.02,387.78,2736800.0,0.0,SmaCross,740,735212.9999999999,Broker,740,9669.290000000003,10057.070000000003,BuySell,740,,,BuySell,740,,,DataTrades,740,,
741,AMZN,741,2013-12-11 23:59:59.999989,387.34,388.98,382.0,382.19,2451300.0,0.0,382.190002,,741,2013-12-11 23:59:59.999989,387.34,388.98,382.0,382.19,2451300.0,0.0,SmaCross,741,735213.9999999999,Broker,741,9669.290000000003,10051.480000000003,BuySell,741,,,BuySell,741,,,DataTrades,741,,
742,AMZN,742,2013-12-12 23:59:59.999989,381.26,385.0,379.5,381.25,2123700.0,0.0,381.25,,742,2013-12-12 23:59:59.999989,381.26,385.0,379.5,381.25,2123700.0,0.0,SmaCross,742,735214.9999999999,Broker,742,9669.290000000003,10050.540000000003,BuySell,742,,,BuySell,742,,,DataTrades,742,,
743,AMZN,743,2013-12-13 23:59:59.999989,385.32,389.42,383.8,384.24,3025000.0,0.0,384.23999,,743,2013-12-13 23:59:59.999989,385.32,389.42,383.8,384.24,3025000.0,0.0,SmaCross,743,735215.9999999999,Broker,743,9669.290000000003,10053.530000000002,BuySell,743,,,BuySell,743,,,DataTrades,743,,
744,AMZN,744,2013-12-16 23:59:59.999989,385.03,391.7,385.0,388.97,2251700.0,0.0,388.970001,,744,2013-12-16 23:59:59.999989,385.03,391.7,385.0,388.97,2251700.0,0.0,SmaCross,744,735218.9999999999,Broker,744,9669.290000000003,10058.260000000002,BuySell,744,,,BuySell,744,,,DataTrades,744,,
745,AMZN,745,2013-12-17 23:59:59.999989,390.65,391.36,386.5,387.65,2343900.0,0.0,387.649994,,745,2013-12-17 23:59:59.999989,390.65,391.36,386.5,387.65,2343900.0,0.0,SmaCross,745,735219.9999999999,Broker,745,9669.290000000003,10056.940000000002,BuySell,745,,,BuySell,745,,,DataTrades,745,,
746,AMZN,746,2013-12-18 23:59:59.999989,389.23,396.3,383.1,395.96,3489100.0,0.0,395.959991,,746,2013-12-18 23:59:59.999989,389.23,396.3,383.1,395.96,3489100.0,0.0,SmaCross,746,735220.9999999999,Broker,746,9669.290000000003,10065.250000000002,BuySell,746,,,BuySell,746,,,DataTrades,746,,
747,AMZN,747,2013-12-19 23:59:59.999989,394.27,397.29,392.6,395.19,2427200.0,0.0,395.190002,,747,2013-12-19 23:59:59.999989,394.27,397.29,392.6,395.19,2427200.0,0.0,SmaCross,747,735221.9999999999,Broker,747,9669.290000000003,10064.480000000003,BuySell,747,,,BuySell,747,,,DataTrades,747,,
748,AMZN,748,2013-12-20 23:59:59.999989,396.55,404.72,395.78,402.2,5033900.0,0.0,402.200012,,748,2013-12-20 23:59:59.999989,396.55,404.72,395.78,402.2,5033900.0,0.0,SmaCross,748,735222.9999999999,Broker,748,9669.290000000003,10071.490000000003,BuySell,748,,,BuySell,748,,,DataTrades,748,,
749,AMZN,749,2013-12-23 23:59:59.999989,403.69,405.0,399.2,402.92,2659500.0,0.0,402.920013,,749,2013-12-23 23:59:59.999989,403.69,405.0,399.2,402.92,2659500.0,0.0,SmaCross,749,735225.9999999999,Broker,749,9669.290000000003,10072.210000000003,BuySell,749,,,BuySell,749,,,DataTrades,749,,
750,AMZN,750,2013-12-24 23:59:59.999989,402.52,403.72,396.37,399.2,1380400.0,0.0,399.200012,,750,2013-12-24 23:59:59.999989,402.52,403.72,396.37,399.2,1380400.0,0.0,SmaCross,750,735226.9999999999,Broker,750,9669.290000000003,10068.490000000003,BuySell,750,,,BuySell,750,,,DataTrades,750,,
751,AMZN,751,2013-12-26 23:59:59.999989,401.79,404.52,396.81,404.39,1868500.0,0.0,404.390015,,751,2013-12-26 23:59:59.999989,401.79,404.52,396.81,404.39,1868500.0,0.0,SmaCross,751,735228.9999999999,Broker,751,9669.290000000003,10073.680000000002,BuySell,751,,,BuySell,751,,,DataTrades,751,,
752,AMZN,752,2013-12-27 23:59:59.999989,404.65,405.63,396.25,398.08,1986900.0,0.0,398.079987,,752,2013-12-27 23:59:59.999989,404.65,405.63,396.25,398.08,1986900.0,0.0,SmaCross,752,735229.9999999999,Broker,752,9669.290000000003,10067.370000000003,BuySell,752,,,BuySell,752,,,DataTrades,752,,
753,AMZN,753,2013-12-30 23:59:59.999989,399.41,399.92,392.45,393.37,2487100.0,0.0,393.369995,,753,2013-12-30 23:59:59.999989,399.41,399.92,392.45,393.37,2487100.0,0.0,SmaCross,753,735232.9999999999,Broker,753,9669.290000000003,10062.660000000003,BuySell,753,,,BuySell,753,,,DataTrades,753,,
754,AMZN,754,2013-12-31 23:59:59.999989,394.58,398.83,393.8,398.79,1996500.0,0.0,398.790009,,754,2013-12-31 23:59:59.999989,394.58,398.83,393.8,398.79,1996500.0,0.0,SmaCross,754,735233.9999999999,Broker,754,9669.290000000003,10068.080000000004,BuySell,754,,,BuySell,754,,,DataTrades,754,,
755,AMZN,755,2014-01-02 23:59:59.999989,398.8,399.36,394.02,397.97,2137800.0,0.0,397.970001,,755,2014-01-02 23:59:59.999989,398.8,399.36,394.02,397.97,2137800.0,0.0,SmaCross,755,735235.9999999999,Broker,755,9669.290000000003,10067.260000000002,BuySell,755,,,BuySell,755,,,DataTrades,755,,
756,AMZN,756,2014-01-03 23:59:59.999989,398.29,402.71,396.22,396.44,2210200.0,0.0,396.440002,,756,2014-01-03 23:59:59.999989,398.29,402.71,396.22,396.44,2210200.0,0.0,SmaCross,756,735236.9999999999,Broker,756,9669.290000000003,10065.730000000003,BuySell,756,,,BuySell,756,,,DataTrades,756,,
757,AMZN,757,2014-01-06 23:59:59.999989,395.85,397.0,388.42,393.63,3170600.0,0.0,393.630005,,757,2014-01-06 23:59:59.999989,395.85,397.0,388.42,393.63,3170600.0,0.0,SmaCross,757,735239.9999999999,Broker,757,9669.290000000003,10062.920000000002,BuySell,757,,,BuySell,757,,,DataTrades,757,,
758,AMZN,758,2014-01-07 23:59:59.999989,395.04,398.47,394.29,398.03,1916000.0,0.0,398.029999,,758,2014-01-07 23:59:59.999989,395.04,398.47,394.29,398.03,1916000.0,0.0,SmaCross,758,735240.9999999999,Broker,758,9669.290000000003,10067.320000000003,BuySell,758,,,BuySell,758,,,DataTrades,758,,
759,AMZN,759,2014-01-08 23:59:59.999989,398.47,403.0,396.04,401.92,2316500.0,0.0,401.920013,,759,2014-01-08 23:59:59.999989,398.47,403.0,396.04,401.92,2316500.0,0.0,SmaCross,759,735241.9999999999,Broker,759,9669.290000000003,10071.210000000003,BuySell,759,,,BuySell,759,,,DataTrades,759,,
760,AMZN,760,2014-01-09 23:59:59.999989,403.71,406.89,398.44,401.01,2103000.0,0.0,401.01001,,760,2014-01-09 23:59:59.999989,403.71,406.89,398.44,401.01,2103000.0,0.0,SmaCross,760,735242.9999999999,Broker,760,9669.290000000003,10070.300000000003,BuySell,760,,,BuySell,760,,,DataTrades,760,,
761,AMZN,761,2014-01-10 23:59:59.999989,402.53,403.76,393.8,397.66,2679500.0,0.0,397.660004,,761,2014-01-10 23:59:59.999989,402.53,403.76,393.8,397.66,2679500.0,0.0,SmaCross,761,735243.9999999999,Broker,761,9669.290000000003,10066.950000000003,BuySell,761,,,BuySell,761,,,DataTrades,761,,
762,AMZN,762,2014-01-13 23:59:59.999989,397.98,399.78,388.45,390.98,2844900.0,0.0,390.980011,,762,2014-01-13 23:59:59.999989,397.98,399.78,388.45,390.98,2844900.0,0.0,SmaCross,762,735246.9999999999,Broker,762,9669.290000000003,10060.270000000002,BuySell,762,,,BuySell,762,,,DataTrades,762,,
763,AMZN,763,2014-01-14 23:59:59.999989,392.13,398.63,391.29,397.54,2340100.0,0.0,397.540009,,763,2014-01-14 23:59:59.999989,392.13,398.63,391.29,397.54,2340100.0,0.0,SmaCross,763,735247.9999999999,Broker,763,9669.290000000003,10066.830000000004,BuySell,763,,,BuySell,763,,,DataTrades,763,,
764,AMZN,764,2014-01-15 23:59:59.999989,398.94,399.31,392.53,395.87,2678300.0,0.0,395.869995,,764,2014-01-15 23:59:59.999989,398.94,399.31,392.53,395.87,2678300.0,0.0,SmaCross,764,735248.9999999999,Broker,764,9669.290000000003,10065.160000000003,BuySell,764,,,BuySell,764,,,DataTrades,764,,
765,AMZN,765,2014-01-16 23:59:59.999989,393.68,399.29,389.41,395.8,2601200.0,0.0,395.799988,,765,2014-01-16 23:59:59.999989,393.68,399.29,389.41,395.8,2601200.0,0.0,SmaCross,765,735249.9999999999,Broker,765,9669.290000000003,10065.090000000002,BuySell,765,,,BuySell,765,,,DataTrades,765,,
766,AMZN,766,2014-01-17 23:59:59.999989,394.26,403.49,393.66,399.61,4505100.0,0.0,399.609985,,766,2014-01-17 23:59:59.999989,394.26,403.49,393.66,399.61,4505100.0,0.0,SmaCross,766,735250.9999999999,Broker,766,9669.290000000003,10068.900000000003,BuySell,766,,,BuySell,766,,,DataTrades,766,,
767,AMZN,767,2014-01-21 23:59:59.999989,403.0,407.8,401.6,407.05,3122100.0,0.0,407.049988,,767,2014-01-21 23:59:59.999989,403.0,407.8,401.6,407.05,3122100.0,0.0,SmaCross,767,735254.9999999999,Broker,767,9669.290000000003,10076.340000000002,BuySell,767,,,BuySell,767,,,DataTrades,767,,
768,AMZN,768,2014-01-22 23:59:59.999989,408.0,408.06,402.0,404.54,2060500.0,0.0,404.540009,,768,2014-01-22 23:59:59.999989,408.0,408.06,402.0,404.54,2060500.0,0.0,SmaCross,768,735255.9999999999,Broker,768,9669.290000000003,10073.830000000004,BuySell,768,,,BuySell,768,,,DataTrades,768,,
769,AMZN,769,2014-01-23 23:59:59.999989,401.0,406.17,397.79,399.87,3025400.0,0.0,399.869995,,769,2014-01-23 23:59:59.999989,401.0,406.17,397.79,399.87,3025400.0,0.0,SmaCross,769,735256.9999999999,Broker,769,9669.290000000003,10069.160000000003,BuySell,769,,,BuySell,769,,,DataTrades,769,,
770,AMZN,770,2014-01-24 23:59:59.999989,398.16,400.2,387.27,387.6,4458400.0,0.0,387.600006,,770,2014-01-24 23:59:59.999989,398.16,400.2,387.27,387.6,4458400.0,0.0,SmaCross,770,735257.9999999999,Broker,770,9669.290000000003,10056.890000000003,BuySell,770,,,BuySell,770,,,DataTrades,770,,
771,AMZN,771,2014-01-27 23:59:59.999989,390.5,394.1,380.49,386.28,3936800.0,0.0,386.279999,,771,2014-01-27 23:59:59.999989,390.5,394.1,380.49,386.28,3936800.0,0.0,SmaCross,771,735260.9999999999,Broker,771,9669.290000000003,10055.570000000003,BuySell,771,,,BuySell,771,,,DataTrades,771,,
772,AMZN,772,2014-01-28 23:59:59.999989,387.4,394.74,387.12,394.43,2894500.0,0.0,394.429993,,772,2014-01-28 23:59:59.999989,387.4,394.74,387.12,394.43,2894500.0,0.0,SmaCross,772,735261.9999999999,Broker,772,10056.690000000002,10056.690000000002,BuySell,772,,400.6611,BuySell,772,,,DataTrades,772,86.84999999999997,
773,AMZN,773,2014-01-29 23:59:59.999989,392.16,392.85,383.24,384.2,3382300.0,0.0,384.200012,,773,2014-01-29 23:59:59.999989,392.16,392.85,383.24,384.2,3382300.0,0.0,SmaCross,773,735262.9999999999,Broker,773,10056.690000000002,10056.690000000002,BuySell,773,,,BuySell,773,,,DataTrades,773,,
774,AMZN,774,2014-01-30 23:59:59.999989,393.77,406.25,387.7,403.01,10473900.0,0.0,403.01001,,774,2014-01-30 23:59:59.999989,393.77,406.25,387.7,403.01,10473900.0,0.0,SmaCross,774,735263.9999999999,Broker,774,10056.690000000002,10056.690000000002,BuySell,774,,,BuySell,774,,,DataTrades,774,,
775,AMZN,775,2014-01-31 23:59:59.999989,371.76,375.45,357.76,358.69,16154800.0,0.0,358.690002,,775,2014-01-31 23:59:59.999989,371.76,375.45,357.76,358.69,16154800.0,0.0,SmaCross,775,735264.9999999999,Broker,775,10056.690000000002,10056.690000000002,BuySell,775,,,BuySell,775,,,DataTrades,775,,
776,AMZN,776,2014-02-03 23:59:59.999989,358.98,360.85,340.1,346.15,10280800.0,0.0,346.149994,,776,2014-02-03 23:59:59.999989,358.98,360.85,340.1,346.15,10280800.0,0.0,SmaCross,776,735267.9999999999,Broker,776,10056.690000000002,10056.690000000002,BuySell,776,,,BuySell,776,,,DataTrades,776,,
777,AMZN,777,2014-02-04 23:59:59.999989,349.59,354.0,344.02,347.95,4812900.0,0.0,347.950012,,777,2014-02-04 23:59:59.999989,349.59,354.0,344.02,347.95,4812900.0,0.0,SmaCross,777,735268.9999999999,Broker,777,10056.690000000002,10056.690000000002,BuySell,777,,,BuySell,777,,,DataTrades,777,,
778,AMZN,778,2014-02-05 23:59:59.999989,346.0,349.37,337.73,346.45,4435400.0,0.0,346.450012,,778,2014-02-05 23:59:59.999989,346.0,349.37,337.73,346.45,4435400.0,0.0,SmaCross,778,735269.9999999999,Broker,778,10056.690000000002,10056.690000000002,BuySell,778,,,BuySell,778,,,DataTrades,778,,
779,AMZN,779,2014-02-06 23:59:59.999989,347.4,354.82,347.4,354.59,3335700.0,0.0,354.589996,,779,2014-02-06 23:59:59.999989,347.4,354.82,347.4,354.59,3335700.0,0.0,SmaCross,779,735270.9999999999,Broker,779,10056.690000000002,10056.690000000002,BuySell,779,,,BuySell,779,,,DataTrades,779,,
780,AMZN,780,2014-02-07 23:59:59.999989,358.98,361.8,352.49,361.08,4330500.0,0.0,361.079987,,780,2014-02-07 23:59:59.999989,358.98,361.8,352.49,361.08,4330500.0,0.0,SmaCross,780,735271.9999999999,Broker,780,10056.690000000002,10056.690000000002,BuySell,780,,,BuySell,780,,,DataTrades,780,,
